ID,label,tanggal,judul,narasi,nama file gambar
539228,0,2-Nov-17,SAPI MENANGIS PELUK PEMIKNYA SEBELUM DISEMBELIH,SUBHABALLAHâ€¦.KASIHANâ€¦..SAPI MENANGIS PELUK PEMIKNYA SEBELUM DISEMBELIHâ€¦â€¦.DAN DAN DAGING BERLAPADZ ALLAHâ€¦â€¦.MOGA YANG LIKE KOMENTAR SERTA BERBAGI MENDAPAT RIZKI YANG TAK DI SANGKA SANGKA â€¦.AAMIIN ALLAH HUMMA AAMIINâ€¦..ASSALAMUALAIKUM WAROHMATULOHI WABAROKATUH SAHABAT (â€¦.MOGA BERKENAN DI HATIâ€¦..NIAT BAIK KARENA ALLAHâ€¦â€¦..YANG ENGGA SUKA ABAIKAN..ALLAH HUAKBARâ€¦â€¦â€¦KUASA ALLAHâ€¦â€.,539228.png
539835,0,8-Feb-17,Cara Melaporkan Situs dan Konten yang Tidak Pantas ke Google,Cara Melaporkan Situs dan Konten yang Tidak Pantas ke Google,539835.png
540043,0,27-Dec-16,Kawal Surat Al-Hujurat 6: Melawan Hoax,Kawal Surat Al-Hujurat 6: Melawan Hoax,540043.jpg
546701,0,7-Mar-18,Klarifikasi Polri Tentang Larangan Penggunaan GPS Saat Mengemudi,"Setyo menambahkan, polisi menilai penggunaan GPS berbahaya saat berkendara jika pengendara tiba-tiba berhenti tanpa menepi di jalan. â€œYa berhenti dulu, minggir, jangan tiba-tiba berhenti di tengah jalan atau sambil berkendara membuka aplikasi. Jadi dengan adanya teknologi jangan malah kita kembali tanpa aturan,â€ tegas dia.",546701.png
546845,0,13-Feb-18,"Rieke : Memang saya PKI, ada yang salah?","Hmmmmmmmmâ€¦..â€
 â€œRieke : Memang saya PKI, ada yang salah?",546845.png
547066,0,2-Jan-18,Sekte Kristen Meniru Islam,INNALILLAHI WAINNA LILLAHI ROZIUNâ€¦. Hati-hati jumpa dengan jodoh penganut ini..!! Akhwat berjilbab dalam gerejaâ€¦ Islamkah? Bukan ini kristen orthodoks Suriah yang ada di Indonesia.,547066.png
547378,0,10-Nov-17,PERJUANGAN SITUS KEBENCIAN MENGEMAS OMONG KOSONG,PERJUANGAN SITUS KEBENCIAN MENGEMAS OMONG KOSONG,547378.jpg
547802,0,25-Apr-17,Ini Penyebab Upaya Mengatasi Hoax akan Jadi Sia-sia,"Facebook, Google, and Twitter (but especially Facebook) donâ€™t make any more money by supporting journalism. The worst â€˜fake newsâ€™ ever written is, that these companies somehow have a reason to care about good journalism. Facebookâ€™s stock wonâ€™t skyrocket if its users share a hard-earned and important scoop over some meme.â€â€” Sean Blanda, Co-founder of Technically Media.",547802.png
549038,0,9-Aug-20,"Sempat Sebut Hoaks, Pasar Jaya Akui Ada Pedagang Pasar Mayestik Positif","Sempat Sebut Hoaks, Pasar Jaya Akui Ada Pedagang Pasar Mayestik Positif",549038.png
550424,0,26-Mar-20,LIPI Ungkap Teori Virus Corona Covid-19 Bukan Senjata Biologi,"Peneliti bidang mikrobiologi LIPI Sugiyono Saputra mengatakan virus SARS-CoV-2 tidak memiliki kesamaan gen dengan virus corona lain seperti flu, MERS hingga SARS 2002.",550424.png
554145,0,18-Jul-18,Metodologi Perang Informasi,Memerangi HOAX konteksnya bukan pro Jokowi atau anti Jokowi,554145.png
554460,0,18-May-18,Pengibaran Bendera Israel dalam Acara di Jayapura,"Kami gak tau harus bicara apa.
 Tapi Ini bukan di israel atau USA.
 Tapi di Indonesia, tepatnya di GOR Waringin kotaraja Jayapura, dalam suatu Acara kebaktian budaya bangsa ke 12.
 Mana Pemerintah setempatâ€¦?
 Mana Pemerintah pusatâ€¦?
 Bagaimana pendapat para sahabatâ€¦???",554460.png
554803,0,22-Mar-18,TNI Mengklarifikasi Bahwa Kapal Motor Cepat  Komando AD-1605 Tenggelam Bukan Karena Kelebihan Muatan,"Hasil investigasi sementara karena adanya kebocoran dari pipa strainer 
yang fungsinya untuk menyedot air laut sebagai pendingin mesin induk dan
 mesin bantu serta tingginya ombak saat itu,",554803.png
554867,0,31-Dec-17,Dari Jusuf Kalla: PERJUANGAN MORAL JOKOWI,"Dari Jusuf Kalla :
Re-send
PERJUANGAN MORAL JOKOWIâ€¦.
Wakil Presiden Jusuf Kalla (JK) dalam sambutan acara Simposium Ekonomi di gedung MPR, Senayan, mengatakan ada 2 kebijakan keliru yang dilakukan pemerintah sehingga menghabiskan anggaran Rp 6000 triliun. Kebijakan itu menjadi salah satu penyebab ketertinggalan Indonesia dari negara-negara tetangga. Satu kebijakan era Soeharto dan satu lagi era SBY.*",554867.png
554876,0,8-Mar-18,Sri Lanka Blokir Facebook dan Whatsapp Buntut Kerusuhan Antaragama,Sri Lanka Blokir Facebook dan Whatsapp Buntut Kerusuhan Antaragama,554876.png
554997,0,21-Feb-18,"Jangankan Anies yang di Acuhkan, Bahkan Seorang Raja di Tanah Jawa Pun Juga Merasakan Hal yang Sama","Jangankan Anies yg di acuhkan, bahkan seorang raja di tanah Jawa pun juga merasakan hal yang sama..
 Apa artinya??",554997.png
555081,0,2-Feb-18,VIDEO TIKUS SEDANG MANDI LAYAKNYA MANUSIA,Video dengan durasi 20 detik yang memperlihatkan seekor hewan mirip tikus sedang mandi layaknya manusia.,555081.jpg
556202,0,14-Feb-17,Mobil Bagian Belakang Ditempel Orang Jahat Sticker Palu Arit Logo Komunis,Info penting: bagi pengemudi mobil agar berhati hati saat parkir kendaraannya. Temen habis jalan dari parkiran di.berhentikan oleh polisi dikarenakan mobil bagian belakang ditempel orang jahat sticker palu arit logo komunis. Temen dibawa ke kantor polisi diperiksa sampe skrg masih blom pulang. Sebaiknya periksa dulu disekeliling mobil sebelum jalan. Sebarkan ke grup WA.,556202.jpg
560553,0,26-Apr-19,Cokelat Mermaid Memakan Korban,"Untuk yg punya ANAK-ANAK KECIL DIRUMAH !

Ati* jajanan PERMEN-COKLATðŸ˜ˆMEMATIKAN!ðŸ˜ˆ

Korban tonggo kampung",560553.jpg
560751,0,26-Mar-19,Penjelasan Haikal Hassan terkait Cuitannya yang Mendukung Jokowi dan Sebut Prabowo Tidak Jumatan Malah Minum Bir,"Malam semua, Mohon maaf semoga teman-teman tidak kecewa, Jumat kemarin melihat dengan mata ane sendiri prabowo tidak sholat jumat malah minum bir di ambarukmo jogja. Ane sedih melihat kondisi ini. Dengan ini ane menyatakan akan mendukung Jokowi-Maruf Amin.",560751.png
560973,0,19-Feb-19,Penjelasan terkait Pernyataan Prabowo soal Impor Air di Debat Capres,Wkwkwkâ€¦gaes ada yg tahu gak sejak kapan yahhh kita impor air ??!! Helloowwwwâ€¦.yang bener aja wo kalau ngomong. Welehâ€¦weleh dasar kang hoax!! Airrr mana airrr!! #DebatPintarJokowi #DebatMantulJokowi#prabowongaco,560973.png
561415,0,12-Dec-18,Klarifikasi Kepolisian Terkait Aturan Kendaraan Bermotor yang STNK Mati Selama 2 tahun Menjadi Bodong,"Untuk aturan itu (penghapusan data registrasi kendaraan) belum kita operasionalkan. Kalau itu diberlakukan, pasti ada peringatan dan sosialisasi ke masyarakat dulu,",561415.png
562302,0,25-Jul-18,KPUD DKI Jakarta Belum Temukan Nama Mantan Wali Kota Jakpus yang Dikabarkan Maju Caleg dari PDI-P,"Gubernur DKI Jakarta, Anies Baswedan yang sempat mendengar kabar tersebut mengaku gembira.",562302.png
562625,0,22-May-18,Tidak Ada 7 Teroris di Bengkulu,"Kabid Humas Polda Bengkulu AKBP Sudarno saat dikonfirmasi mengatakan kabar tersebut tidak benar. â€œHoaks itu,â€ katanya saat dikonfirmasi melalui Whatsapp, Senin (21/5/2018) malam",562625.jpg
563229,0,12-Feb-18,Megawati Minta Pemerintah Tiadakan Azan,"Megawati oh megawati (disertai link berita dengan judul â€œMEGA WATI MINTA PEMERINTAH TIADAKAN ADZAN DI MASJID, KARNA SUARANYA BERISIKâ€).",563229.png
563418,0,5-Jan-18,Mengerikan Lihat Video Ini: Agama Baru yang Meniru Islam,"Assalamu alaikum.
Tlg bantu sebarkan/viralkan.
MENGERIKAN LIHAT VIDEO INI: AGAMA BARU YG MENIRU ISLAM, HARUS BACA!!!!
BERITA GEMPAR DARI
INDONESIA..
Agama baru kristian ortodok dari Syria & Lebanon.. Gereja spt Masjid.. Bila denger bacaan mereka itu macam alunan ayat Al-Quran.... ",563418.png
563917,0,5-Oct-17,Dorongan Mengembalikan Dwi Fungsi ABRI/TNI?,DIRGAHAYU HUT TNI YANG KE â€“ 72. HAPUSKAN KOMUNISME (PKI). KEMBALIKAN DWI FUNGSI ABRI/TNI.,563917.jpg
563971,0,26-Sep-17,Aksi 299 untuk Menolak Pencabutan TAP MPRS Soal PKI?,Aksi 299 demi Tolak Pencabutan TAP MPRS soal PKIâ€,563971.jpg
568633,0,14-May-19,Klarifikasi Divisi Humas Polri terkait informasi anak China ancam tembak Jokowi dibebaskan,"POLISI DAGELAN, ANAK CHINA ANCAM TEMBAK JOKOWI DIBEBASKAN DENGAN DALIH LUCU LUCUAN. ANAK PRIBUMI ANCAM PENGGAL JOKOWI LANGSUNG DITANGKAP & DIANCAM HUKUMAN MATI, SELAMAT DATANG DI NEGARA BAGIAN RRC YANG BERNAMA INDONESIA",568633.png
570555,0,16-Jul-18,"Klarifikasi Kuasa Hukum Buni Yani Terkait Judul Artikel Buni Yani: Saya Diterlantarkan Setelah Ahok Masuk Penjara, Saya Menyesal Mencelakai Ahok",Saya memastikan sebagai kuasa hukum Buni Yani @BuniYani,570555.png
571054,0,17-Apr-18,Klarifikasi Kemendagri Perihal Pembahasan RUU Masyarakat Adat,"Jadi belum merupakan suatu keputusan. Itu semuanya atas dasar pembahasan
 dengan enam kementerian dan lembaga. Jadi itu sebagai laporan. namun 
pada hakikatnya Mendagri dan jajarannya adalah tetap akan melaksanakan 
dan juga mendukung, menindaklanjuti pembahasan kaitannya masyarakat 
hukum adat,",571054.png
571111,0,7-Apr-18,Ini Klarifikasi BPPT Soal Kajian Potensi Tsunami Pandeglang,"Masyarakat tidak perlu khawatir dengan pemberitaan ini. Permohonan maaf 
BPPT kepada masyarakat Indonesia yang terdampak sekiranya hasil studi 
awal potensi tsunami di Jawa bagian barat, yang seharusnya hanya untuk 
konsumsi akademis ini, telah membuat keresahan masyarakat,",571111.png
572212,0,10-Sep-17,LAPORAN KEMENTERIAN BUMN 29 AGUSTUS 2017,"LAPORAN KEMENTERIAN BUMN 29 AGUSTUS 2017;
 PENDAPATAN118 PERUSAHAAN BUMN DI 13 JENIS INDUSTRI :
 PENDAPATAN MEROSOT DARI Rp 2,116 Triliun ( Semester 1 2016) MENJADI Rp. 936 TRILIUN (semester1 2017)....",572212.png
572292,0,29-Jun-17,: Putra Sulung Jokowi Dituding Sebagai Pendukung Teori Bumi Datar,Putra Sulung Jokowi Dituding Sebagai Pendukung Teori Bumi Datar,572292.jpg
572552,0,19-Feb-17,Perlakuan Berbeda antara GNPF MUI dengan Teman Ahok Terkait Sumbangan Dana di Hadapan Polri,"GNPF- Dana sedekah umat jelas sumbernya dan penggunaannya, Dipolisikan
 Teman Ahok : Dana sumbangan untuk kegiatan poltik dan tidak jelas sumbernya. Dibiarkan.
 Kok beda perlakuannya? Apakah umat tidak boleh bersedekah",572552.jpg
572708,0,21-Jan-17,Presiden Jokowi Diledek Korban Kebakaran Saat Mendatangi Pasar Senen yang Terbakar,Hua ha ha si Kutil mau nya cari muka biar di bilang peduli sama musibah dan di cap sebagai SUPER HERO ternyata rakyat sudah pada encer otak nya,572708.png
572711,0,20-Jan-17,Ikatan Jurnalis TV Indonesia Melawan Hoax,"Pernyataan Sikap bersama Jurnalis Ikatan Jurnalis Televisi Indonesia (IJTI), Pemerintah, Dewan Pers, KPI, Polri, TNI dan Masyarakat, terkait informasi bohong (HOAX). Deklarasi anti Hoax ini dibacakan dalam kegiatan Kongres ke V dan Simposium Nasional IJTI",572711.png
573051,0,14-Nov-16,": Saksi Meringankan Ahok, Ulama Mesir Temui Jokowi di Istana Negara.",Beredar Info yang di sebar di sosmed bahwa presiden Joko Widodo menerima saksi ahli dari mesir di Istana atau mendatangkan untuk membantu terlapor,573051.jpg
578279,0,24-Sep-18,Pihak Kepolisian dan The Jakmania Bantah Melakukan Sweeping Plat D di Halim Perdana Kususma Semalam,"Beredar sebuah pesan berantai di aplikasi whatsapp yang menyebutkan warga Bandung dan sekitarnya agar berhati-hati karena para jakmania sedang melakukan sweeping kendaraan ber plat D di daerah Halim Perdana Kusuma. Diketahui, plat D merupakan nomor identitas kendaraan bermotor dari Bandung.",578279.jpg
578531,0,19-Agu-18,"Viral Karnaval TK Bercadar dan Bersenjata, Ini Penjelasan Sekolah","Pakaian peserta pawai budaya di Probolinggo yang mengenakan jubah dan bercadar hitam serta menenteng replika senjata viral di media sosial. Sontak, cara perpakaian itu mendapat sorotan dari warganet",578531.png
580218,0,25-Oct-17,bijaksana memilih sumber berita online,bijaksana memilih sumber berita online,580218.png
580244,0,20-Oct-17,Cetak e-KTP di Nusantara Expo TMII Bisa Langsung Jadi,"Mau share info buat temen2 yg E-KTP nya belum jadi2 masih dalam bentuk surat keterangan, bisa cetak KTP langsung jadi di pameran KEMENDAGRI di Keong Mas TMII sampai hari minggu 22 oktober 2017. Barangkali ada keluarga, tetangga, temen dll yg udah lama KTP nya gak jadi2, cukup bawa surat keterangannya aja kesana.
 Pelayanan dari jam 8 pagi â€“ 4 sore ya..",580244.jpg
580408,0,8-Sep-17,"Mesranya Biksu Myanmar dan Syiah, Usai Bantai Muslim Rohingya","Mesranya Biksu Myanmar dan Syiah, Usai Bantai Muslim Rohingyaâ€",580408.png
580678,0,4-Mar-17,Halaman Surat Kabar Berbahasa Arab Memprotes Sikap Pemerintah Indonesia karena Dianggap Kurang Memiliki Tata Krama terhadap Raja Salman,"Dengan bantuan google translate dari Chrome Browser, dapat diketahui bahwa isi surat kabar tersebut sama sekali tidak membahas tentang apa yang diklaim oleh kedua akun di atas.",580678.jpg
585289,0,3-Apr-19,Dugaan Pelanggaran Pemilu di Acara Singkawang Bersholawat,Cek video pertama.,585289.png
586872,0,26-Jul-18,The Guardian: Saya merasa jijik: di dalam pabrik akun Twitter palsu di Indonesia,"Keberanian harian asal Inggris The Guardian membongkar modus pabrik pembuat akun palsu pendukung Ahok telah menggegerkan publik Indonesia Senin, 23 Juli 2018",586872.png
587156,0,5-Jun-18,"KLARIFIKASI REBECCA, WANITA YANG DITUDING TEMBAK RAZAN AL-NAJJAR","Tapi sekali lagi, bukan dia yang membunuh Razan",587156.jpg
587500,0,6-Apr-18,"Hoax Bendera Terbalik, Panglima TNI Disebut Goblok","Hoax Bendera Terbalik, Panglima TNI Disebut Goblok",587500.png
587505,0,5-Apr-18,Klarifikasi @susipudjiastuti Mengenai Mensupport 20 Bis Dari Pangandaran Untuk Aksi 411,"Untold Story:
 
 Kesaksian Tuan Guru Bajang @tgbID tentang Ibu @susipudjiastuti yang mensupport 20 bis dari pangandaran untuk aksi 411
 
 Demi Allah gw terharu! Semoga Bu Susi kelak tergolong orang2 yg husnul Khotimahâ€¦Aamiin YRA",587505.png
587616,0,15-Mar-18,"Klarifikasi Terkait Insiden Pengusiran Anggota DPRD Kabupaten Kepulauan Mentawai dan DPRD Sumbar di Kawasan Resort Aloita, Mentawai","Ini hanya salah paham saja, saat itu kita menyampaikan tidak bisa menyandar di dermaga, karena sedang direnovasi, anda bisa mendaratkan kapal hanya lewat pantai,",587616.png
587810,0,10-Feb-18,"Musuh Sudah Di Depan Mata, Perlawanan PKI dan Penculikan Akan Segera Di Laksanakan","Dapat foto dari Group Mujahid.
 Musuh sudah di depan Mata, perlawanan PKI dan Penculikan akan segerah di laksanakan.
 Umat Islam waspada.
 Negara siaga 1",587810.png
588926,0,19-Feb-17,Foto Bareng Anies Baswedan dengan Ulama Petinggi ISIS Yusuf Al-Qaradhawi,"Kog bisa ya mereka berfotoan bareng dg mesraâ€¦. Bukankah yusuf qardawi adl ulama tertinggi isis dan al aedaâ€¦..?!?!
 Ada apa dg anies????
 Masih ingat perang antara isis dg jabahbal nusraâ€¦.. Abu bakarval bahgdadi memohon fatwa kpd yusuf al qardawiâ€¦",588926.jpg
594548,0,09-Okt-18,Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman,Semua WNA dilarang. Yang melarang mereka menyeberang perbatasan adalah Pemerintah Oman,594548.jpg
595185,0,7-Jul-18,"Doktor yang jadi Pemulung Sampah ini, Ternyata Adiknya Pramodya Ananta Toer","Soesilo Ananta Toer , yang tidak lain adalah adik Pramodya Ananta Toer.",595185.png
595216,0,3-Jul-18,BI Bantah Kebijakan KPR DP 0% Mencontoh Anies - Sandi,Kredit Pemilikan Rumah (KPR) tanpa uang (Down Payment/DP),595216.png
596565,0,4-Nov-17,Kita ketawain aja HOAKnya kaum bumi datar,"Kita ketawain aja HOAKnya kaum bumi datarâ€
â€œIni anak siapa
-gbr nyolong di google
-yg penting cina
-matanya sifit
-kulit putihâ€
â€œSD nya fiktif",596565.png
597430,0,17-Dec-16,PLAT NOMOR NEGARA ASING DI INDONESIA,"NEGARAKU SUDAH DIMAKAR !
 Bukan cuma orang ASING boleh memiliki asset di Indonesia dan orang ASING boleh menjalankan aktifitas intelijennya dgn nama ORMAS Tetapi Orang ASING pun boleh mengendarai mobilnya dengan PLAT NOMOR NEGARA nya di JAKARTAâ€¦.",597430.jpg
601977,0,12-Feb-19,KLARIFIKASI PETANI KULONPROGO YANG SEMPROT MATI LAHAN CABAI,"Memang ada pemakaian semacam herbisida, tetapi itu saya lakukan semata mata untuk menghemat ongkos tenaga kerja. Jadi bukan karena saya dan para petani disini putus asa dengan harga murah, tapi skema pola tanamnya memang harus beralih dengan komuditas lain",601977.png
603039,0,27-Agu-18,Rajin Makan Wortel Dapat Menyembuhkan Mata Minus ?,Rajin Makan Wortel Dapat Menyembuhkan Mata Minus ?,603039.jpg
604060,0,4-Mar-18,Topik Pilihan HOAKS ATAU FAKTA di Kompas.com,Topik Pilihan â€œHOAKS ATAU FAKTAâ€ di Kompas.com,604060.png
604285,0,24-Jan-18,Sebaran Hoaks di Tengah Kepanikan Bencana,"Gempa berkekuatan 6,1 SR yang terjadi kemarin siang tak hanya melahirkan kepanikan, namun juga sejumlah hoaks yang disebar entah apa tujuannya. Hingga Selasa malam (23/1), setidaknya ada tiga kabar bohong yang menyamar sebagai informasi sungguhan.
 1. Video Truk dan Mobil Goyang [...]
 2. Foto Jalan Retak [...]",604285.png
605470,0,24-Jan-17,VOX HOAX VOX DEI / SUARA HOAX SUARA TUHAN,VOX HOAX VOX DEI / SUARA HOAX SUARA TUHAN,605470.jpg
605906,0,6-Aug-16,Google Maps Tak Cantumkan Negara Palestina,"â€œTak pernah ada label â€˜Palestinaâ€™ di Google Maps,â€ ujar seorang juru bicara Google dalam sebuah pernyataan yang dirangkum KompasTekno dari Fortune, Jumat (12/8/2016).",605906.jpg
610854,0,20-Oct-18,Kementrian Agama Bantah Sertifikat Perizinan Untuk Kelompok Bimbingan Ibadah Haji,"MENTERI AGAMA REPUBLLIK INDONESIA

Memberikan Ijin Operasional Penyelenggaraan Ibadah Haji dan Umrah serta
Kelompok Bimbingan Ibadah Haji, kepada: (NAMA TERTENTU)",610854.jpg
610910,0,10-Okt-18,Klarifikasi BNPB Terkait Isu Pengusiran Relawan BPBD,Justru adanya kehadiran relawan sejak H+3 (2/10) dengan mendirikan tenda-tenda relawan BPBD,610910.jpg
611058,0,21-Sep-18,Kejati Kaltim Bantah Telah Keluarkan Rekomendasi Pengawasan Proyek Masjid Pemprov Kaltim di Kinibalu,"Kasi Penerangan Hukum dan Humas Kejati Kaltim, Acin Muksin menegaskan, pihaknya tidak memasang plang tersebut dan belum mengeluarkan rekomendasi pengawasan proyek tersebut.",611058.jpg
612089,0,3-Apr-18,Klarifikasi Grab Indonesia Terkait Dukungan Forum Komunikasi Grab Lampung  Kepada Salah Satu Pasangan Calon Pilgub Lampung,"Terkait pemberitaan mengenai dukungan sejumlah mitra pengemudi Grab 
kepada salah satu pasangan kandidat Gubernur Lampung melalui kunjungan 
ke Posko Tim Kerja Pemenangan, bersama ini kami sampaikan bahwa 
kunjungan tersebut merupakan suatu aktivitas yang dilakukan oleh salah 
satu organisasi perkumpulan mitra pengemudi Grab di Lampung, tanpa 
adanya keterlibatan dari Grab sebagai perusahaan",612089.png
612138,0,22-Mar-18,Lippo Group Tetap Gaji Para Marketing Meikarta dan Menjaga Invenstornya,"Enggak bener lah. Viral begitu banyak. Itu kita sangat menyesalkan viral begitu, tapi kita enggak ada lah. Mana ada. Kalau seseorang punya hal digaji tapi enggak digaji itu kan sesuatu masalah besar. Enggak bener secara prinsip. Nggak benar begitu",612138.png
612403,0,6-Feb-18,Video Siswa Pelaku Pembunuhan Guru di Sampang Tengah Sakau/Mabuk,"Sakau, Inikah Siswa P*mb*nuh gurunya di Sampang?",612403.png
614347,0,23-Oct-15,Kebakaran Hutan di Kalimantan Tengah,"Kebakaran Hutan di Kalimantan Tengah
 [â€¦] Ini Hoak atau Fakta? [â€¦]",614347.png
617399,0,26-Jul-19,PT Pos Indonesia Membantah Isu Telah Bangkrut,"Pernyataan resmi apakah pos bangkrut jawabannya tidak, indikatornya banyak bahwa kenapa tidak akan bangkrut dalam periode diduga itu. Apakah kita akan lay off karyawan, apakah kita menunda pembayaran-pembayaran kewajiban ke pihak ketiga, semua lancar",617399.jpg
618201,0,12-Mar-19,DINAS PERHUBUNGAN BERI PENJELASAN TERKAIT FLYER TIKET KAPAL DIGRATISKAN SAAT JEMBATAN SURAMADU DITUTUP,"Karena Ada Acara Millennial Road Safety Festival dan Pembersihan Jembatan Suramadu
JEMBATAN SURAMADU DITUTUP SEMENTARA",618201.jpg
618815,0,1-Dec-18,Klarifikasi BPN Prabowo - Sandi tentang Situs KTP Prabowo,"KTP Prabowo itu bukan dari BPN Prabowo-Sandi. Itu tidak resmi dari kami, tim sukses. Infonya dari relawan,",618815.png
618930,0,6-Nov-18,Kemenhub Klarifikasi Terkait Isu Pilot Indonesia Banyak Yang Tidak Lulus Ujian Simulator Airbus di Australia,"Al Jazeera merilis kabar bahwa ternyata pilot di maskapai penerbangan di Indonesia ada yang tidak lulus tes simulator pesawat di Australia. Anehnya, begitu pulang ke Indonesia, mendapat izin terbang.",618930.jpg
